analytic_commander_id,display_name,canonical_wikipedia_url,battle_id,battle_name,wikipedia_title,side,belligerent,old_outcome_category,new_outcome_category,page_result_raw,page_result_type,override_justification,override_evidence_basis,override_source
acmd_21427997b287,Bohdan Khmelnytsky,https://en.wikipedia.org/wiki/Bohdan_Khmelnytsky,battle_13782322,Battle of Bila Tserkva (1651),Battle of Bila Tserkva (1651),side_b,25px|border=noCossack Hetmanate 24px Crimean Khanate,unknown,indecisive,Inconclusive Treaty of Bila Tserkva,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive Treaty of Bila Tserkva,full_population_auto
acmd_f4d54b2db256,Bohemond I of Antioch,https://en.wikipedia.org/wiki/Bohemond_I_of_Antioch,battle_54892989,Battle of Antioch (1098),Battle of Antioch (1098),side_a,Crusaders,unknown,victory,Crusader victory,victory,Retained page result begins with `crusader` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Crusader victory,full_population_auto
acmd_f4d54b2db256,Bohemond I of Antioch,https://en.wikipedia.org/wiki/Bohemond_I_of_Antioch,battle_398093,Battle of Dorylaeum (1097),Battle of Dorylaeum (1097),side_a,Crusaders,unknown,victory,Crusader victory,victory,Retained page result begins with `crusader` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Crusader victory,full_population_auto
acmd_f4d54b2db256,Bohemond I of Antioch,https://en.wikipedia.org/wiki/Bohemond_I_of_Antioch,battle_57427607,Battle of the Lake of Antioch,Battle of the Lake of Antioch,side_a,Crusaders,unknown,victory,Crusader victory,victory,Retained page result begins with `crusader` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Crusader victory,full_population_auto
acmd_f4d54b2db256,Bohemond I of Antioch,https://en.wikipedia.org/wiki/Bohemond_I_of_Antioch,battle_1119248,Siege of Antioch,Siege of Antioch,side_a,Crusaders Byzantine Empire,unknown,victory,Crusader victory,victory,Retained page result begins with `crusader` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Crusader victory,full_population_auto
acmd_f4d54b2db256,Bohemond I of Antioch,https://en.wikipedia.org/wiki/Bohemond_I_of_Antioch,battle_14618153,Siege of Ma'arra,Siege of Ma'arra,side_a,Crusaders,unknown,victory,Crusader victory,victory,Retained page result begins with `crusader` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Crusader victory,full_population_auto
acmd_0ad906d64a86,Boris Yeltsin,https://en.wikipedia.org/wiki/Boris_Yeltsin,battle_4208777,East Prigorodny conflict,East Prigorodny conflict,side_a,North Ossetia–Alania North Ossetia Russia Russian Federation,unknown,indecisive,Ceasefire The armed clashes were stopped by the intervention of Russian troops.,unknown,Retained page result is explicitly a ceasefire.,page_result_raw=Ceasefire The armed clashes were stopped by the intervention of Russian troops.,full_population_auto
acmd_b157621a29da,Carl Ewald von Rönne,https://en.wikipedia.org/wiki/Carl_Ewald_von_R%C3%B6nne,battle_42051243,Battle of Sokolki,Battle of Sokolki,side_b,Russia Tsardom of RussiaCossack Hetmanate,unknown,indecisive,Inconclusive,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive,full_population_auto
acmd_b157621a29da,Carl Ewald von Rönne,https://en.wikipedia.org/wiki/Carl_Ewald_von_R%C3%B6nne,battle_41505851,Battle of Wesenberg (1704),Battle of Wesenberg (1704),side_b,Russia Tsardom of Russia,unknown,victory,Russian victory Fall of Wesenberg to the advancing Russian armies Almost all of the Swedish defenders were annihilated,victory,Retained page result begins with `russian` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Russian victory Fall of Wesenberg to the advancing Russian armies Almost all of the Swedish defenders were annihilated,full_population_auto
acmd_0e1226ad580c,Casimir Pulaski,https://en.wikipedia.org/wiki/Casimir_Pulaski,battle_3617264,Battle of Chestnut Neck,Battle of Chestnut Neck,side_a,United States,unknown,indecisive,Inconclusive,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive,full_population_auto
acmd_c9a602b2c3d8,Cezayirli Gazi Hasan Pasha,https://en.wikipedia.org/wiki/Cezayirli_Gazi_Hasan_Pasha,battle_1881696,Battle of Nauplia (1770),Battle of Nauplia (1770),side_a,23px Ottoman Empire,unknown,indecisive,Inconclusive,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive,full_population_auto
acmd_2fafacf373d3,Charat Singh,https://en.wikipedia.org/wiki/Charat_Singh,battle_47267604,Battle of Kup,Battle of Kup,side_b,Sikh Confederacy,unknown,defeat,Afghan victory,victory,Retained page result begins with `afghan` and that label maps uniquely to the opposing side on the retained page.,page_result_raw=Afghan victory,top200_full_audit_auto
acmd_2fafacf373d3,Charat Singh,https://en.wikipedia.org/wiki/Charat_Singh,battle_73239030,Battle of Qarawal,Battle of Qarawal,side_b,Sukerchakia Misl,unknown,defeat,Afghan victory,victory,Retained page result begins with `afghan` and that label maps uniquely to the opposing side on the retained page.,page_result_raw=Afghan victory,top200_full_audit_auto
acmd_007a0bb1e0a4,"Charles Henri Hector, Count of Estaing",https://en.wikipedia.org/wiki/Charles_Henri_Hector%2C_Count_of_Estaing,battle_3723555,Battle of Rhode Island,Battle of Rhode Island,side_b,United States Kingdom of France,unknown,indecisive,Inconclusive,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive,full_population_auto
acmd_31a668638c32,Charles I of England,https://en.wikipedia.org/wiki/Charles_I_of_England,battle_817513,Battle of Cropredy Bridge,Battle of Cropredy Bridge,side_a,Royalists,unknown,victory,Royalist victory,victory,Retained page result begins with `royalist` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Royalist victory,full_population_auto
acmd_31a668638c32,Charles I of England,https://en.wikipedia.org/wiki/Charles_I_of_England,battle_181890,Battle of Edgehill,Battle of Edgehill,side_a,Royalists,unknown,indecisive,Inconclusive,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive,full_population_auto
acmd_31a668638c32,Charles I of England,https://en.wikipedia.org/wiki/Charles_I_of_England,battle_4160,Battle of Lostwithiel,Battle of Lostwithiel,side_a,Royalists,unknown,victory,Royalist victory,victory,Retained page result begins with `royalist` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Royalist victory,full_population_auto
acmd_31a668638c32,Charles I of England,https://en.wikipedia.org/wiki/Charles_I_of_England,battle_65486976,First Bishops' War,First Bishops' War,side_a,Royal Standard of Scotland (1603–1689).svg Scottish Royalists Kingdom of England Kingdom of England,unknown,stalemate,Status quo ante bellum,unknown,Retained page result is explicitly status quo ante bellum.,page_result_raw=Status quo ante bellum,full_population_auto
acmd_bc6e506fb448,Charles Mangin,https://en.wikipedia.org/wiki/Charles_Mangin,battle_2791272,Second Battle of the Aisne,Second Battle of the Aisne,side_a,French Third Republic Russian Republic,unknown,indecisive,Inconclusive,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive,full_population_auto
acmd_d8b51a6a8288,Charles Michel de Langlade,https://en.wikipedia.org/wiki/Charles_Michel_de_Langlade,battle_23043563,Battle on Snowshoes (1757),Battle on Snowshoes (1757),side_a,Kingdom of France New France Colony of Canada,unknown,indecisive,Inconclusive,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive,full_population_auto
acmd_cfddd2257727,Charles XIII,https://en.wikipedia.org/wiki/Charles_XIII,battle_2201962,Battle of Öland (1789),Battle of Öland (1789),side_a,Sweden,unknown,defeat,Russian victoryЕгоршина 2023,unknown,Retained page result begins with `russian` and that label maps uniquely to the opposing side on the retained page.,page_result_raw=Russian victoryЕгоршина 2023,full_population_auto
acmd_da9e0de61de6,Charles de Bonchamps,https://en.wikipedia.org/wiki/Charles_de_Bonchamps,battle_16069942,Battle of Thouars,Battle of Thouars,side_a,Kingdom of France Vendean Royalists,unknown,victory,Royalist victory,victory,Retained page result begins with `royalist` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Royalist victory,full_population_auto
acmd_da9e0de61de6,Charles de Bonchamps,https://en.wikipedia.org/wiki/Charles_de_Bonchamps,battle_47398643,Second Battle of Châtillon,Second Battle of Châtillon,side_a,Kingdom of France French Royalists,unknown,indecisive,Inconclusive,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive,full_population_auto
acmd_ae7f67464a94,Chiang Kai-shek,https://en.wikipedia.org/wiki/Chiang_Kai-shek,battle_28135171,Battle of Baitag Bogd,Battle of Baitag Bogd,side_a,Republic of China (1912–1949),unknown,stalemate,Status quo ante bellumForbes 1986,unknown,Retained page result is explicitly status quo ante bellum.,page_result_raw=Status quo ante bellumForbes 1986,top200_full_audit_auto
acmd_13bc633cf5db,Chief Joseph,https://en.wikipedia.org/wiki/Chief_Joseph,battle_1522450,Battle of the Big Hole,Battle of the Big Hole,side_b,Nez Perce,unknown,indecisive,Inconclusive,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive,full_population_auto
acmd_644ee6c4b401,Chu Huy Mân,https://en.wikipedia.org/wiki/Chu_Huy_M%C3%A2n,battle_45366914,Operation Paul Revere IV,Operation Paul Revere IV,side_b,North Vietnam,unknown,indecisive,Inconclusive,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive,full_population_auto
acmd_9758fdb388bc,Claude Auchinleck,https://en.wikipedia.org/wiki/Claude_Auchinleck,battle_1067633,Battle of Gazala,Battle of Gazala,side_b,United Kingdom British India Union of South Africa Free French Forces Supported by: United StatesA volunteer squadron of three M3 Grants from the American 1st Armored Division under Major Henry Cabot Lodge Jr. were placed under British command and achieved a number of victories during fighting near Acroma on 11 June.Yeide 2006 Time recorded these as the first Americans to engage German land forces in the war.Time 1942,unknown,victory,Axis victory,victory,Retained page result begins with `axis` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Axis victory,full_population_auto
acmd_73c19b35a1d2,Cornplanter,https://en.wikipedia.org/wiki/Cornplanter,battle_13848312,Battle of Klock's Field,Battle of Klock's Field,side_b,Kingdom of Great Britain King's Royal Regiment of New York Butler's Rangers Brant's Volunteers 8th Regiment of Foot 34th Regiment of Foot Seneca,unknown,indecisive,Inconclusive,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive,full_population_auto
acmd_87f5374da03a,Datis,https://en.wikipedia.org/wiki/Datis,battle_20198238,First Persian invasion of Greece,First Persian invasion of Greece,side_b,Achaemenid Empire,unknown,indecisive,Inconclusive,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive,full_population_auto
acmd_6d43b9fe68ae,David Petraeus,https://en.wikipedia.org/wiki/David_Petraeus,battle_18724982,Battle of Karbala (2003),Battle of Karbala (2003),side_a,United States United States,unknown,victory,U.S. victory,victory,Retained page result begins with `u.s.` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=U.S. victory,full_population_auto
acmd_aa3f5bf93500,Dietrich von Saucken,https://en.wikipedia.org/wiki/Dietrich_von_Saucken,battle_15981023,Minsk offensive,Minsk offensive,side_a,Nazi Germany,unknown,defeat,Soviet Victory,victory,Retained page result begins with `soviet` and that label maps uniquely to the opposing side on the retained page.,page_result_raw=Soviet Victory,full_population_auto
acmd_aa3f5bf93500,Dietrich von Saucken,https://en.wikipedia.org/wiki/Dietrich_von_Saucken,battle_17503703,Samland offensive,Samland offensive,side_a,Nazi Germany,unknown,defeat,Soviet Victory,victory,Retained page result begins with `soviet` and that label maps uniquely to the opposing side on the retained page.,page_result_raw=Soviet Victory,full_population_auto
acmd_017a8f227fb5,Dmitry Lelyushenko,https://en.wikipedia.org/wiki/Dmitry_Lelyushenko,battle_1397862,Battles of Rzhev,Battles of Rzhev,side_a,Soviet Union,unknown,indecisive,InconclusiveGerasimova 2016,unknown,Retained page result is explicitly inconclusive.,page_result_raw=InconclusiveGerasimova 2016,full_population_auto
acmd_6a405c61409d,Douglas H. Cooper,https://en.wikipedia.org/wiki/Douglas_H._Cooper,battle_2056507,Battle of Chustenahlah,Battle of Chustenahlah,side_b,CSA CSA (Confederacy),unknown,victory,Confederate victory,victory,Retained page result begins with `confederate` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Confederate victory,full_population_auto
acmd_6a405c61409d,Douglas H. Cooper,https://en.wikipedia.org/wiki/Douglas_H._Cooper,battle_2057074,Battle of Chusto-Talasah,Battle of Chusto-Talasah,side_b,CSA Confederacy Cherokee Choctaw,unknown,victory,Confederate victory,victory,Retained page result begins with `confederate` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Confederate victory,full_population_auto
acmd_6a405c61409d,Douglas H. Cooper,https://en.wikipedia.org/wiki/Douglas_H._Cooper,battle_10712623,Battle of Middle Boggy,Battle of Middle Boggy,side_b,CSA CSA (Confederacy),unknown,defeat,Union victory,victory,Retained page result begins with `union` and that label maps uniquely to the opposing side on the retained page.,page_result_raw=Union victory,full_population_auto
acmd_6a405c61409d,Douglas H. Cooper,https://en.wikipedia.org/wiki/Douglas_H._Cooper,battle_5364130,Battle of Old Fort Wayne,Battle of Old Fort Wayne,side_b,CSA CSA (Confederacy),unknown,defeat,Union victory,victory,Retained page result begins with `union` and that label maps uniquely to the opposing side on the retained page.,page_result_raw=Union victory,full_population_auto
acmd_0718c2b706e8,Douglas MacArthur,https://en.wikipedia.org/wiki/Douglas_MacArthur,battle_16772,Korean War,Korean War,side_a,First Republic of KoreaOn 9 July 1951 troop constituents were: US: 70.4%; ROK: 23.3%; other: 6.3%. United Nations United NationsUnited States ... see other countries,unknown,indecisive,Inconclusive,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive,top200_full_audit_auto
acmd_0718c2b706e8,Douglas MacArthur,https://en.wikipedia.org/wiki/Douglas_MacArthur,battle_28684928,Operation I-Go,Operation I-Go,side_a,United States Australia Dominion of New Zealand,unknown,indecisive,Inconclusive,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive,top200_full_audit_auto
acmd_8cc431cd8376,Dwight D. Eisenhower,https://en.wikipedia.org/wiki/Dwight_D._Eisenhower,battle_287824,1958 Lebanon crisis,1958 Lebanon crisis,side_a,Flag of Lebanon (1943-1990).svg Lebanese Government Former Flag of the Lebanese Army.svg Lebanese Army United States (Operation Blue Bat) Flag of Lebanon (1943-1990).svg Pro-Government Factions: Flag of Kataeb Party.svg Kataeb Party Flag of the Syrian Social Nationalist Party.svg SSNP-L Armenian Revolutionary Federation Flag.svg ARF,unknown,indecisive,Inconclusive Reconciliation government formed,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive Reconciliation government formed,top200_full_audit_auto
acmd_8cc431cd8376,Dwight D. Eisenhower,https://en.wikipedia.org/wiki/Dwight_D._Eisenhower,battle_16772,Korean War,Korean War,side_a,First Republic of KoreaOn 9 July 1951 troop constituents were: US: 70.4%; ROK: 23.3%; other: 6.3%. United Nations United NationsUnited States ... see other countries,unknown,indecisive,Inconclusive,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive,top200_full_audit_auto
