analytic_commander_id,commander_name,best_supported_model,headline_rank,median_rank,rank_interval_80,rank_interval_90,rank_p10,rank_p90,rank_band_width_80,rank_band_width_90,confidence_category,stability_category,tier,strict_eligibility,broad_page_contribution_share,known_outcome_count,bootstrap_presence_rate,recommended_interpretation
acmd_2bff122dc563,Date Masamune,hierarchical_trust_v2,95,128.5,29-428,19-616,28.9,428.0,399.1,597.15,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.030708,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_eb09136d57ea,Lennart Torstensson,hierarchical_trust_v2,96,208.5,103-460,90-629,103.0,459.6,356.6,539.0,very_wide,moderately_stable,"Tier C, high performer with evidence caveats",eligible_field_commander,0.03336,8,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_648481c38482,Honda Tadakatsu,hierarchical_trust_v2,97,151.5,49-393,40-507,49.0,393.4,344.4,467.45,very_wide,moderately_stable,"Tier C, high performer with evidence caveats",eligible_field_commander,0.043681,9,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_c44af5203737,François Joseph Lefebvre,hierarchical_trust_v2,98,162.5,56-326,38-389,56.0,326.0,270.0,350.85,very_wide,model_sensitive,"Tier C, high performer with evidence caveats",eligible_field_commander,0.017036,11,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_e07beaf4ee37,"Louis, Grand Condé",hierarchical_trust_v2,99,117.0,44-284,29-359,43.9,284.3,240.4,330.45,very_wide,moderately_stable,"Tier C, high performer with evidence caveats",eligible_field_commander,0.0,10,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_6204155930c2,Skanderbeg,hierarchical_trust_v2,100,141.0,45-342,39-416,44.8,342.4,297.6,377.3,very_wide,moderately_stable,"Tier C, high performer with evidence caveats",eligible_field_commander,0.044244,10,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_353a09d4623c,Georg von Küchler,hierarchical_trust_v2,101,132.0,52-336,45-424,52.0,336.3,284.3,379.5,very_wide,moderately_stable,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.422664,11,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_34096ff014b8,Joachim Murat,hierarchical_trust_v2,102,95.0,40-179,29-196,39.9,179.1,139.2,167.15,very_wide,moderately_stable,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.016433,29,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_1154427f8715,Robert Clive,hierarchical_trust_v2,103,178.5,47-543,34-698,46.9,542.9,496.0,664.5,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_field_commander,0.021407,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_8efa327f7649,Konishi Yukinaga,hierarchical_trust_v2,104,81.5,33-248,26-371,32.9,247.9,215.0,345.45,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,11,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_16bb0374c6df,Tommy Franks,hierarchical_trust_v2,105,189.5,92-455,81-546,92.0,455.2,363.2,465.6,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.523958,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_cad827cf336f,Matvei Platov,hierarchical_trust_v2,106,98.5,31-314,24-417,30.9,313.5,282.6,393.2,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_field_commander,0.0,9,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_44893c871e25,Omar Bradley,hierarchical_trust_v2,107,117.5,45-290,40-358,44.9,289.7,244.8,318.4,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.531218,12,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_484d8d85e890,"Archduke Charles, Duke of Teschen",hierarchical_trust_v2,108,92.0,41-184,33-208,41.0,184.0,143.0,175.1,very_wide,moderately_stable,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.007267,21,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_0018bd671dde,Abu Bakr,hierarchical_trust_v2,109,141.5,54-516,43-635,53.9,516.3,462.4,592.35,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_field_commander,0.051006,8,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_c82dd758d242,Auguste de Marmont,hierarchical_trust_v2,110,100.0,32-203,18-230,31.8,203.1,171.3,212.05,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.017942,20,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_f05081b72260,Aleksey Yermolov,hierarchical_trust_v2,111,195.0,57-596,42-730,56.8,596.2,539.4,688.0,very_wide,moderately_stable,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.030969,7,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_08fc27fff373,Prince Eugene of Savoy,hierarchical_trust_v2,112,112.0,48-195,37-224,47.9,195.0,147.1,186.5,very_wide,moderately_stable,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.010568,19,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_665bf609393d,Jean-Baptiste Bessières,hierarchical_trust_v2,113,127.0,52-264,31-303,51.5,264.1,212.6,272.55,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.051831,15,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_7be260f9e007,Maurice de Saxe,hierarchical_trust_v2,114,167.0,95-414,89-527,94.9,413.7,318.8,438.3,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,9,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_4aa5d3050d5a,Stanisław Koniecpolski,hierarchical_trust_v2,115,120.0,35-405,25-547,35.0,405.0,370.0,522.4,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_field_commander,0.0,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_aad7c47220e1,Jebe,hierarchical_trust_v2,116,140.0,35-389,28-531,35.0,388.8,353.8,503.2,very_wide,moderately_stable,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.062713,8,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_7bd6363d7160,Cardinal-Infante Ferdinand of Austria,hierarchical_trust_v2,117,152.5,66-476,54-624,65.9,475.8,409.9,570.5,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_b9d82739fa24,Nikolay Kamensky,hierarchical_trust_v2,118,154.0,40-399,32-608,39.9,398.8,358.9,576.3,very_wide,moderately_stable,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.020803,9,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_68b351fa3ab7,Stepa Stepanović,hierarchical_trust_v2,119,230.0,97-441,72-498,96.7,441.2,344.5,426.15,very_wide,moderately_stable,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.381351,9,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_593794f5ce40,Prince Friedrich Karl of Prussia,hierarchical_trust_v2,120,184.0,72-492,53-611,71.7,491.6,419.9,557.55,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_field_commander,0.0,8,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_da0c826dffb0,Publius Cornelius Scipio,hierarchical_trust_v2,121,155.0,59-432,43-528,59.0,431.5,372.5,485.1,very_wide,moderately_stable,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.05664,9,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_b9e0c2d4b9f4,"Charles William Ferdinand, Duke of Brunswick",hierarchical_trust_v2,122,210.0,79-439,66-539,78.8,438.8,360.0,473.6,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.012019,9,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_bc6e506fb448,Charles Mangin,hierarchical_trust_v2,123,105.0,36-378,25-487,35.8,378.0,342.2,462.3,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_field_commander,0.0,8,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_b535bf3c1a8f,Charles X Gustav,hierarchical_trust_v2,124,75.5,24-188,19-258,24.0,187.7,163.7,239.05,very_wide,moderately_stable,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.0,13,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_7be6f0cc4b2e,Suhayl al-Hasan,hierarchical_trust_v2,125,149.0,64-304,56-341,63.7,304.1,240.4,285.6,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",eligible_operational_commander,0.812547,9,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_3450e1f72481,Jan Zamoyski,hierarchical_trust_v2,126,149.0,41-479,29-662,40.8,478.6,437.8,633.4,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.060226,6,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_a3174bf1768e,Georgi Todorov,hierarchical_trust_v2,127,253.0,102-628,79-722,101.5,628.3,526.8,642.7,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.30698,8,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_662e0ee7e851,Jean-de-Dieu Soult,hierarchical_trust_v2,128,114.5,57-165,43-179,57.0,165.1,108.1,136.1,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.009895,38,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_3f8252f04561,"Louis William, Margrave of Baden-Baden",hierarchical_trust_v2,129,192.5,68-407,45-486,68.0,407.1,339.1,441.15,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.018977,10,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_3d3f64913588,Stefan Czarniecki,hierarchical_trust_v2,130,115.0,40-192,27-219,39.9,192.2,152.3,192.1,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.0,19,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_4b49a6c530a7,Peter the Great,hierarchical_trust_v2,131,178.5,56-472,40-612,55.9,471.7,415.8,572.55,very_wide,moderately_stable,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.07671,9,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_5a9f38525bf8,Alexander I of Russia,hierarchical_trust_v2,132,193.5,80-384,64-454,79.9,384.5,304.6,389.7,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.147753,13,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_5b190fd5c0b0,Joseph Souham,hierarchical_trust_v2,133,118.5,36-419,25-647,36.0,419.0,383.0,621.95,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_field_commander,0.0,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_0d145400dba8,Eugène de Beauharnais,hierarchical_trust_v2,134,147.5,63-270,40-300,62.9,270.1,207.2,260.75,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.027671,17,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_c7a20a654047,Sidney Smith,hierarchical_trust_v2,135,205.5,94-506,81-701,93.9,506.3,412.4,619.75,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_field_commander,0.154699,8,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_8e02c61ad395,Radomir Putnik,hierarchical_trust_v2,136,249.5,114-550,81-631,113.7,550.1,436.4,550.15,very_wide,moderately_stable,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.162129,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_52962b0bcbfa,"Frederick Henry, Prince of Orange",hierarchical_trust_v2,137,123.0,40-373,27-519,39.9,373.3,333.4,492.5,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,9,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_c2011f41d49c,Erich Hoepner,hierarchical_trust_v2,138,212.0,100-469,83-574,99.9,469.3,369.4,491.55,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_field_commander,0.0,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_b15fdc62c813,Guillaume Brune,hierarchical_trust_v2,139,187.5,58-518,37-640,57.7,518.1,460.4,602.5,very_wide,moderately_stable,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.034805,8,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_e43c39de06c7,Karl Philipp von Wrede,hierarchical_trust_v2,140,230.0,83-462,59-520,83.4,462.2,378.8,461.3,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.033047,10,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_94102c51a631,Walter Model,hierarchical_trust_v2,141,193.0,98-319,74-361,97.8,319.1,221.3,287.15,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.487539,16,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_89da43c8379a,Jeremi Wiśniowiecki,hierarchical_trust_v2,142,175.0,57-488,42-626,57.0,488.3,431.3,584.0,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_field_commander,0.0,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_37c28500910f,Craterus,hierarchical_trust_v2,143,214.5,64-541,43-650,63.8,541.0,477.2,607.5,very_wide,moderately_stable,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.070065,8,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_fa44e6d4c738,Stilicho,hierarchical_trust_v2,144,216.0,79-530,59-613,78.9,530.0,451.1,553.65,very_wide,moderately_stable,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.060226,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_9b4ea96e8bda,"Louis Joseph, Duke of Vendôme",hierarchical_trust_v2,145,238.5,98-589,73-730,98.0,589.3,491.3,656.8,very_wide,moderately_stable,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.0,8,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_f484f1c46227,Bai Chongxi,hierarchical_trust_v2,146,241.5,139-432,116-496,138.8,432.4,293.6,380.3,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.244559,11,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d227ff7d2a3b,Chen Cheng,hierarchical_trust_v2,147,301.0,119-578,95-647,118.7,578.2,459.5,552.2,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.039907,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_2ef312115ec7,Shimazu Yoshihiro,hierarchical_trust_v2,148,142.0,49-362,35-509,49.0,362.3,313.3,474.15,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,9,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_afc35b7cdb25,Ralph Abercromby,hierarchical_trust_v2,149,178.0,77-383,62-509,76.8,383.0,306.2,447.15,very_wide,moderately_stable,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.036538,10,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_f8f02c901368,Dragut,hierarchical_trust_v2,150,182.5,47-540,40-642,47.0,539.8,492.8,602.15,very_wide,moderately_stable,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.0,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
