analytic_commander_id,commander_name,best_supported_model,headline_rank,median_rank,rank_interval_80,rank_interval_90,rank_p10,rank_p90,rank_band_width_80,rank_band_width_90,confidence_category,stability_category,tier,strict_eligibility,broad_page_contribution_share,known_outcome_count,bootstrap_presence_rate,recommended_interpretation
acmd_2bff122dc563,Date Masamune,hierarchical_trust_v2,95,144.5,28-454,20-521,27.9,454.0,426.1,500.7,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.030708,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_eb09136d57ea,Lennart Torstensson,hierarchical_trust_v2,96,109.0,53-363,44-465,52.9,363.1,310.2,421.05,very_wide,moderately_stable,"Tier C, high performer with evidence caveats",eligible_field_commander,0.03336,8,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_648481c38482,Honda Tadakatsu,hierarchical_trust_v2,97,118.5,36-343,28-442,35.9,342.9,307.0,413.6,very_wide,moderately_stable,"Tier C, high performer with evidence caveats",eligible_field_commander,0.043681,9,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_c44af5203737,François Joseph Lefebvre,hierarchical_trust_v2,98,119.0,39-262,23-296,38.9,261.5,222.6,272.9,very_wide,model_sensitive,"Tier C, high performer with evidence caveats",eligible_field_commander,0.017036,11,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_e07beaf4ee37,"Louis, Grand Condé",hierarchical_trust_v2,99,111.0,42-244,32-312,42.0,244.4,202.4,280.05,very_wide,moderately_stable,"Tier C, high performer with evidence caveats",eligible_field_commander,0.0,10,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_6204155930c2,Skanderbeg,hierarchical_trust_v2,100,102.5,31-242,24-293,30.9,242.3,211.4,269.1,very_wide,moderately_stable,"Tier C, high performer with evidence caveats",eligible_field_commander,0.044244,10,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_353a09d4623c,Georg von Küchler,hierarchical_trust_v2,101,125.5,55-323,47-420,55.0,323.3,268.3,373.25,very_wide,moderately_stable,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.422664,11,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_34096ff014b8,Joachim Murat,hierarchical_trust_v2,102,95.0,38-183,25-201,38.0,183.0,145.0,176.15,very_wide,moderately_stable,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.016433,29,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_1154427f8715,Robert Clive,hierarchical_trust_v2,103,167.0,53-494,38-656,52.7,494.1,441.4,618.25,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_field_commander,0.021407,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_8efa327f7649,Konishi Yukinaga,hierarchical_trust_v2,104,113.0,63-300,55-391,62.9,299.5,236.6,335.6,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,11,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_16bb0374c6df,Tommy Franks,hierarchical_trust_v2,105,120.0,44-319,36-414,43.9,319.3,275.4,377.7,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.523958,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_cad827cf336f,Matvei Platov,hierarchical_trust_v2,106,122.0,66-272,56-433,66.0,272.0,206.0,376.9,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_field_commander,0.0,9,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_44893c871e25,Omar Bradley,hierarchical_trust_v2,107,146.5,55-317,49-399,55.0,317.1,262.1,349.85,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.531218,12,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_484d8d85e890,"Archduke Charles, Duke of Teschen",hierarchical_trust_v2,108,106.5,46-197,36-226,45.9,197.3,151.4,190.45,very_wide,moderately_stable,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.007267,21,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_0018bd671dde,Abu Bakr,hierarchical_trust_v2,109,158.0,64-520,55-615,64.0,520.3,456.3,560.25,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_field_commander,0.051006,8,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_c82dd758d242,Auguste de Marmont,hierarchical_trust_v2,110,114.5,46-205,26-237,45.8,205.0,159.2,211.25,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.017942,20,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_f05081b72260,Aleksey Yermolov,hierarchical_trust_v2,111,146.0,32-455,21-604,32.0,454.6,422.6,583.1,very_wide,moderately_stable,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.030969,7,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_08fc27fff373,Prince Eugene of Savoy,hierarchical_trust_v2,112,105.0,40-186,26-215,39.9,186.3,146.4,189.3,very_wide,moderately_stable,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.010568,19,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_665bf609393d,Jean-Baptiste Bessières,hierarchical_trust_v2,113,129.0,44-256,26-299,44.0,256.5,212.5,273.25,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.051831,15,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_7be260f9e007,Maurice de Saxe,hierarchical_trust_v2,114,154.0,69-358,58-520,68.7,357.5,288.8,462.25,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,9,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_4aa5d3050d5a,Stanisław Koniecpolski,hierarchical_trust_v2,115,129.0,62-406,48-497,61.8,405.8,344.0,449.35,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_field_commander,0.0,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_aad7c47220e1,Jebe,hierarchical_trust_v2,116,174.0,53-449,40-534,53.0,449.0,396.0,494.3,very_wide,moderately_stable,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.062713,8,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_7bd6363d7160,Cardinal-Infante Ferdinand of Austria,hierarchical_trust_v2,117,154.0,74-432,60-592,73.9,432.3,358.4,532.2,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_b9d82739fa24,Nikolay Kamensky,hierarchical_trust_v2,118,152.0,48-367,42-510,48.0,366.8,318.8,468.1,very_wide,moderately_stable,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.020803,9,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_68b351fa3ab7,Stepa Stepanović,hierarchical_trust_v2,119,154.5,42-316,31-370,41.9,316.1,274.2,339.5,very_wide,moderately_stable,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.381351,9,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_593794f5ce40,Prince Friedrich Karl of Prussia,hierarchical_trust_v2,120,187.0,74-479,58-565,74.0,478.9,404.9,507.05,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_field_commander,0.0,8,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_da0c826dffb0,Publius Cornelius Scipio,hierarchical_trust_v2,121,129.0,43-434,26-562,42.8,433.6,390.8,536.45,very_wide,moderately_stable,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.05664,9,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_b9e0c2d4b9f4,"Charles William Ferdinand, Duke of Brunswick",hierarchical_trust_v2,122,146.5,41-336,24-408,40.8,336.1,295.3,384.05,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.012019,9,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_bc6e506fb448,Charles Mangin,hierarchical_trust_v2,123,152.0,69-463,59-568,69.0,463.2,394.2,508.8,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_field_commander,0.0,8,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_b535bf3c1a8f,Charles X Gustav,hierarchical_trust_v2,124,144.0,75-267,63-356,74.7,267.3,192.6,293.4,very_wide,moderately_stable,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.0,13,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_7be6f0cc4b2e,Suhayl al-Hasan,hierarchical_trust_v2,125,130.0,55-243,47-266,55.0,243.1,188.1,219.4,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",eligible_operational_commander,0.812547,9,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_3450e1f72481,Jan Zamoyski,hierarchical_trust_v2,126,184.0,48-479,31-609,47.6,478.8,431.2,578.1,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.060226,6,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_a3174bf1768e,Georgi Todorov,hierarchical_trust_v2,127,200.5,70-547,44-655,70.4,547.2,476.8,611.05,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.30698,8,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_662e0ee7e851,Jean-de-Dieu Soult,hierarchical_trust_v2,128,128.5,74-188,54-206,73.9,188.1,114.2,152.05,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.009895,38,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_3f8252f04561,"Louis William, Margrave of Baden-Baden",hierarchical_trust_v2,129,169.5,52-351,37-459,51.6,351.0,299.4,422.05,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.018977,10,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_3d3f64913588,Stefan Czarniecki,hierarchical_trust_v2,130,147.0,60-231,38-247,60.0,231.1,171.1,209.25,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.0,19,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_4b49a6c530a7,Peter the Great,hierarchical_trust_v2,131,162.0,50-449,38-541,50.0,448.9,398.9,503.45,very_wide,moderately_stable,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.07671,9,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_5a9f38525bf8,Alexander I of Russia,hierarchical_trust_v2,132,153.0,54-304,35-352,54.0,303.5,249.5,317.55,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.147753,13,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_5b190fd5c0b0,Joseph Souham,hierarchical_trust_v2,133,160.0,74-493,63-567,74.0,493.3,419.3,504.25,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_field_commander,0.0,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_0d145400dba8,Eugène de Beauharnais,hierarchical_trust_v2,134,152.5,59-255,39-284,59.0,255.0,196.0,245.25,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.027671,17,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_c7a20a654047,Sidney Smith,hierarchical_trust_v2,135,186.5,90-497,77-626,89.8,496.6,406.8,549.0,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_field_commander,0.154699,8,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_8e02c61ad395,Radomir Putnik,hierarchical_trust_v2,136,168.0,58-450,45-517,58.0,449.5,391.5,472.1,very_wide,moderately_stable,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.162129,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_52962b0bcbfa,"Frederick Henry, Prince of Orange",hierarchical_trust_v2,137,171.0,77-421,70-510,77.0,421.4,344.4,439.7,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,9,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_c2011f41d49c,Erich Hoepner,hierarchical_trust_v2,138,225.5,105-514,82-603,104.9,514.2,409.3,521.1,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_field_commander,0.0,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_b15fdc62c813,Guillaume Brune,hierarchical_trust_v2,139,185.0,59-482,32-557,59.3,482.1,422.8,525.2,very_wide,moderately_stable,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.034805,8,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_e43c39de06c7,Karl Philipp von Wrede,hierarchical_trust_v2,140,164.5,48-378,32-423,47.8,378.2,330.4,391.15,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.033047,10,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_94102c51a631,Walter Model,hierarchical_trust_v2,141,168.5,71-272,53-300,70.7,272.1,201.4,247.3,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.487539,16,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_89da43c8379a,Jeremi Wiśniowiecki,hierarchical_trust_v2,142,179.0,88-475,78-648,88.0,475.4,387.4,570.2,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_field_commander,0.0,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_37c28500910f,Craterus,hierarchical_trust_v2,143,226.5,57-509,43-650,57.0,509.4,452.4,606.85,very_wide,moderately_stable,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.070065,8,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_fa44e6d4c738,Stilicho,hierarchical_trust_v2,144,198.0,65-476,55-551,65.0,476.5,411.5,496.6,very_wide,moderately_stable,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.060226,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_9b4ea96e8bda,"Louis Joseph, Duke of Vendôme",hierarchical_trust_v2,145,206.0,86-495,66-637,85.8,494.8,409.0,571.3,very_wide,moderately_stable,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.0,8,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_f484f1c46227,Bai Chongxi,hierarchical_trust_v2,146,171.0,87-329,69-379,87.0,329.1,242.1,310.1,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.244559,11,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d227ff7d2a3b,Chen Cheng,hierarchical_trust_v2,147,175.0,46-384,33-451,45.9,384.1,338.2,418.7,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.039907,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_2ef312115ec7,Shimazu Yoshihiro,hierarchical_trust_v2,148,179.0,83-385,66-497,82.6,385.0,302.4,431.2,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,9,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_afc35b7cdb25,Ralph Abercromby,hierarchical_trust_v2,149,181.5,80-393,71-493,80.0,393.2,313.2,422.1,very_wide,moderately_stable,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.036538,10,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
